r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.802960149023530148e-02,1.709116322095275464e+01,6.404034980007274891e-01,7.294408726733288457e-05,3.111461530888090841e+06,3.784272448711813348e-03,4.919231546242934419e+05,8.679444687830803020e-07,3.092656586918583472e-01,4.307545022230708891e-03,2.077800959317091634e-05,7.283502001416632954e-01,2.745691689299228216e-02,8.641054851071474509e-07,8.785218562270735720e-01,4.589524075770685156e+13,1.567289431558363880e-02,2.074047262894288067e-11
4.340849224624206831e-02,1.612732736938506406e+01,6.030450573091332700e-01,1.163465429432626152e-04,1.606279699032196542e+06,4.627153082052399766e-03,4.221080561669634655e+06,1.042235611828506703e-06,3.243084871672088365e-01,5.266975487581277565e-03,3.578155529560070211e-05,7.312345021431576608e-01,3.778299615726378458e-02,1.576181021818568320e-06,8.785218562270735720e-01,6.315565989959022656e+13,1.763852878730032964e-02,3.936620050448776775e-11
6.716419109185062242e-02,1.523667752118625351e+01,5.679728989165044872e-01,1.860514036848808363e-04,8.309550586716625839e+05,5.668764380418416134e-03,3.610220066934718192e+07,1.256442678840559465e-06,3.401512954320936033e-01,6.452616221483279194e-03,6.153267877957587461e-05,7.337634182780872205e-01,5.201938422613754803e-02,2.869641074314431062e-06,8.785218562270735720e-01,8.695230321855903125e+13,1.982241812276381090e-02,7.459911519764064760e-11
1.035511016343116097e-01,1.441580994181502895e+01,5.352313059261474271e-01,2.973216069567286598e-04,4.324444914800746483e+05,6.947533872923088508e-03,3.047663866081834435e+08,1.518168103600401248e-06,3.567213240659873330e-01,7.908208343000339841e-03,1.053323264832096897e-04,7.359636374807044801e-01,7.150638252206023560e-02,5.196233285591007757e-06,8.785218562270735720e-01,1.195255335605519844e+14,2.223279004470098477e-02,1.406363532645608459e-10
1.581982673089860070e-01,1.366628153581936367e+01,5.050332314824453883e-01,4.717587605974142800e-04,2.282933708666139573e+05,8.492923245066943613e-03,2.477760485650006771e+09,1.833165789117219799e-06,3.738044976001543285e-01,9.667287370106997235e-03,1.782638879682485835e-04,7.378544421838117984e-01,9.771957522018864806e-02,9.287614000198716246e-06,8.785218562270735720e-01,1.633418438403059062e+14,2.485445262951730891e-02,2.616371450378202362e-10
2.379892274788804607e-01,1.298961536142775408e+01,4.775644042961343372e-01,7.377913079624509075e-04,1.234028592944802658e+05,1.032116254535391311e-02,1.872129408945307159e+10,2.204523820830616426e-06,3.911102465789506599e-01,1.174832757113122850e-02,2.959869227379703779e-04,7.394608898615171455e-01,1.321280629512371907e-01,1.624741331494810884e-05,8.785218562270735720e-01,2.208568894909020312e+14,2.765325651367120038e-02,4.759648622459136672e-10
3.518738354797972256e-01,1.237984196556175043e+01,4.526767928389787143e-01,1.134332521894585973e-03,6.849270515793394588e+04,1.245398892917779117e-02,1.292571159182132263e+11,2.636493463894993840e-06,4.084912398763103636e-01,1.417607181984414932e-02,4.810431067667899165e-04,7.408275345548122059e-01,1.764817634678766123e-01,2.774734368063842602e-05,8.785218562270735720e-01,2.949957220349862500e+14,3.061055410848167666e-02,8.443846743005058563e-10
5.123781519966114084e-01,1.182615355196170803e+01,4.299945112294603078e-01,1.717714369147193675e-03,3.891041093650365656e+04,1.493201069981347183e-02,8.232075807141938477e+11,3.137162910694329990e-06,4.259716168948560200e-01,1.699674355734407533e-02,7.672518432841702934e-04,7.420063902877667150e-01,2.331881931608895120e-01,4.639536511955200278e-05,8.785218562270735720e-01,3.897825931689060000e+14,3.373401989196560952e-02,1.465306732106909971e-09
7.373026212606005325e-01,1.131782546557462332e+01,4.091211995295058190e-01,2.570748923836461194e-03,2.250845108652030467e+04,1.781519452878004006e-02,4.927529119664934570e+12,3.718517465028896308e-06,4.436565685690738725e-01,2.027860138311152541e-02,1.206112376956670375e-03,7.430445311330099445e-01,3.055415539182841922e-01,7.631042568723098174e-05,8.785218562270735720e-01,5.107238818260228750e+14,3.704755452938007787e-02,2.499747924497875247e-09
1.051989480427718116e+00,1.084602011744501660e+01,3.897219138738268196e-01,3.815765825618618219e-03,1.319097444717138205e+04,2.118247487322314285e-02,2.822784367233512500e+13,4.396343396885971081e-06,4.616755881428452613e-01,2.411149446434268304e-02,1.876560095299329399e-03,7.439819711489475962e-01,3.979661724037116266e-01,1.240381984789871593e-04,8.785218562270735720e-01,6.652150118337961250e+14,4.058348049427502879e-02,4.212765589554166319e-09
1.492368631723974381e+00,1.040411758677890397e+01,3.715424822517178760e-01,5.633310393280049899e-03,7.799505108310767355e+03,2.513149999903754178e-02,1.569974374524880625e+14,5.190176288915074515e-06,4.801516547520052192e-01,2.860657344026481044e-02,2.899716665510500106e-03,7.448535903532059743e-01,5.162967258707070739e-01,1.999949058737826666e-04,8.785218562270735720e-01,8.630088596108763750e+14,4.437729148649616900e-02,7.041612571296379498e-09
2.109169977450811917e+00,9.987405297662196091e+00,3.544001881231328421e-01,8.289374031191327694e-03,4.638816221273021256e+03,2.977965452713408553e-02,8.565699907192253750e+14,6.123521102068317870e-06,4.991896908084987872e-01,3.389745436160995079e-02,4.461359922335999921e-03,7.456924447372288434e-01,6.681403921540213231e-01,3.207482377384486506e-04,8.785218562270735720e-01,1.116821101122385875e+15,4.846496508851258489e-02,1.170795462984581150e-08
2.973825141396611915e+00,9.592609706950380399e+00,3.381662964002923877e-01,1.217537578188701737e-02,2.769537936359342439e+03,3.526667039141432453e-02,4.616654211325018000e+15,7.224407474787153255e-06,5.188755597067251646e-01,4.014319068039084309e-02,6.846323622047343835e-03,7.465334033852752960e-01,8.633602579828626444e-01,5.126258531914997148e-04,8.785218562270735720e-01,1.443138246555005000e+15,5.288194575960634969e-02,1.940294186590038065e-08
4.186786774045434534e+00,9.217471530901818255e+00,3.227493556026143628e-01,1.786716192382112670e-02,1.657650649332716512e+03,4.175899704717628280e-02,2.469240749625749200e+16,8.526319441720216560e-06,5.392797725735374303e-01,4.753324775153087989e-02,1.049134366979658992e-02,7.474170058202820321e-01,1.114724537782158409e+00,8.174286931008059500e-04,8.785218562270735720e-01,1.863302833286906500e+15,5.766301328843387308e-02,3.209304364269621995e-08
5.889261845052256916e+00,8.860432336252166863e+00,3.080824841635743105e-01,2.621221448480999180e-02,9.938271758392261290e+02,4.945606336429729522e-02,1.314393270056959200e+17,1.006953100773818523e-05,5.604620875027392923e-01,5.629463059313378342e-02,1.606634238476713911e-02,7.483939067708548221e-01,1.438773114278262710e+00,1.301468441505486103e-03,8.785218562270735720e-01,2.404961880201845500e+15,6.284237665605288403e-02,5.302622539130592499e-08
8.279757666513569703e+00,8.520429664097386890e+00,2.941147921660611786e-01,3.845851087204062158e-02,5.965671391281775868e+02,5.859886314260449175e-02,6.975810352379436800e+17,1.190290796841188766e-05,5.824745535173369015e-01,6.670165656921153707e-02,2.459946348989006451e-02,7.495308535505692538e-01,1.856972694778207922e+00,2.069831740220060435e-03,8.785218562270735720e-01,3.103997773657007500e+15,6.845357893837591967e-02,8.757117255932845163e-08
1.163742561687499766e+01,8.196773852337928545e+00,2.808062697498641680e-01,5.644323815274594758e-02,3.584665117904669955e+02,6.948183241682591438e-02,3.695293669848592896e+18,1.408610821185933604e-05,6.053578105929382502e-01,7.908947503619850883e-02,3.766888585792527167e-02,7.509211965808308964e-01,2.397265859095706553e+00,3.288786741279249928e-03,8.785218562270735720e-01,4.007117557744043000e+15,7.452890985279778113e-02,1.446122667535217906e-07
1.635506059870948903e+01,7.889064835491712557e+00,2.681263486387190920e-01,8.285345786316056227e-02,2.156295217507047823e+02,8.247019746677007601e-02,1.955053153836918784e+19,1.669080565734582409e-05,6.291046263804582761e-01,9.387381415978547639e-02,5.769229683168269202e-02,7.527133885713332973e-01,3.096183598073362297e+00,5.220460050310655499e-03,8.785218562270735720e-01,5.175384119689988000e+15,8.109788030787186408e-02,2.388799433476581987e-07
2.298606910336035369e+01,7.597038888780669019e+00,2.560614097557203372e-01,1.214573321037404063e-01,1.299449002202615873e+02,9.802943730235287589e-02,1.033198811037442540e+20,1.979058392358464089e-05,6.534481427415336219e-01,1.115845173429754478e-01,8.832369006189605409e-02,7.552262538894471966e-01,4.001867622124928303e+00,8.272988003454353340e-03,8.785218562270735720e-01,6.689268089119354000e+15,8.818323777678162279e-02,3.949003384665932649e-07
3.231317852332711027e+01,7.319921893174766936e+00,2.446589933052069066e-01,1.762768544775835111e-01,7.873118977938467822e+01,1.167964872160298928e-01,5.448116822475440128e+20,2.337490002374925760e-05,6.767495546231593329e-01,1.329465924930173237e-01,1.346744829211674876e-01,7.594924651127947790e-01,5.179130332704762196e+00,1.304643552239353327e-02,8.785218562270735720e-01,8.657105765421681000e+15,9.578707042180376052e-02,6.540745677160950768e-07
4.545686661472294077e+01,7.054635106282770352e+00,2.341945739043193864e-01,2.436221211999306524e-01,4.867645036186440421e+01,1.398353913190649445e-01,2.848571949337911755e+21,2.689544512832672796e-05,6.915932998205478466e-01,1.591712150675524684e-01,2.012065167879674155e-01,7.694033585594020064e-01,6.721410323928311392e+00,2.019925865097411954e-02,8.785218562270735720e-01,1.123508317595405400e+16,1.038300679950363015e-01,1.089964043785724123e-06
6.398390256660213993e+01,6.804057754440923311e+00,2.252606765889917373e-01,2.925270539209538501e-01,3.173313741269274146e+01,1.693917734542678410e-01,1.440782676258007181e+22,2.850374671413519767e-05,6.828609835463695932e-01,1.928145239114970322e-01,2.841756520071225256e-01,7.932803732656905638e-01,8.776748016836281252e+00,2.980230631885265324e-02,8.785218562270735720e-01,1.467065529871036200e+16,1.119234649563833062e-01,1.847251100469738579e-06
6.513522968887393461e+01,6.791898068904060892e+00,2.248369074958892766e-01,2.939643346562723081e-01,3.108260582920630810e+01,1.711781437729264499e-01,1.566225806895422531e+22,2.850771488561879095e-05,6.817559068205821804e-01,1.948479056720037184e-01,2.888604871026076992e-01,7.949576297028915217e-01,8.901931343094927840e+00,3.036880371328641581e-02,8.785218562270735720e-01,1.487990380683246200e+16,1.123351732852537060e-01,1.900189961691941150e-06
