r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.723512988626095810e-01,7.037827770033811881e+00,4.331098290352807245e-01,9.960218860263821833e-03,4.212619398732276022e+04,1.804690564112224234e-03,7.420257445371037500e+14,6.672683042834870165e-06,7.081346919885331825e-01,1.735790151001770192e-03,1.082189289896570358e-02,7.460501761668745235e-01,4.747650796579336863e-01,7.769549249097029188e-04,1.039693976297013656e+00,7.859169348422307812e+13,7.513894594503151003e-02,1.632085557322798977e-08
2.436244578434060004e-01,6.758419171331549791e+00,4.131335735026998579e-01,1.467490778173579334e-02,2.505931360535378553e+04,2.140459186901196714e-03,4.050196237794319500e+15,7.885381652027284482e-06,7.362875577086126500e-01,2.058739625023780096e-03,1.684312338087284172e-02,7.469559397190838057e-01,6.147294680345450901e-01,1.245865976735800826e-03,1.039693976297013656e+00,1.017611277609118438e+14,8.202876237182379904e-02,2.715078249703598146e-08
3.435416015872077011e-01,6.493824369952847952e+00,3.942208407686477734e-01,2.157935712838810610e-02,1.496611796888196477e+04,2.537315142410278938e-03,2.183304663464712800e+16,9.318228872904450464e-06,7.653975856372217113e-01,2.440444207868944660e-03,2.619649174727181618e-02,7.479351339873478999e-01,7.947801051348579726e-01,1.990583606550876128e-03,1.039693976297013656e+00,1.315663621577260312e+14,8.946674855502539936e-02,4.501845330250598048e-08
4.837212250181323059e-01,6.242641787708341994e+00,3.762645720438090313e-01,3.170229473348218363e-02,8.961906280356941352e+03,3.007692753266875702e-03,1.167763304548838240e+17,1.101656903908858751e-05,7.955717842955515318e-01,2.892863498141164461e-03,4.078841753400981596e-02,7.490517780098241429e-01,1.026796596475141765e+00,3.172801760800022207e-03,1.039693976297013656e+00,1.699739236065133125e+14,9.750795073724603801e-02,7.450313806559212690e-08
6.805049361785733275e-01,6.003969570090003316e+00,3.591875276143018936e-01,4.655894533948004566e-02,5.376597335240344364e+03,3.566691762356095224e-03,6.215496603660394240e+17,1.303556816632826519e-05,8.268948075708776324e-01,3.430520752903913964e-03,6.368144475517721614e-02,7.503922027969489594e-01,1.326229069571956076e+00,5.048516068321247385e-03,1.039693976297013656e+00,2.195413963486178438e+14,1.062042857303026472e-01,1.231808816182527775e-07
9.568841326615434850e-01,5.777268773098602317e+00,3.429333818357298003e-01,6.837422998116264583e-02,3.230584991089317555e+03,4.232908306805636088e-03,3.298071861711687168e+18,1.544221254167751095e-05,8.594066935669256724e-01,4.071302136309005483e-03,9.987295342173234391e-02,7.520842135658820649e-01,1.713244004491118577e+00,8.021925025838712309e-03,1.039693976297013656e+00,2.836071005088691875e+14,1.156030887593726686e-01,2.036053689369740428e-07
1.345233460396128899e+00,5.562247211656729640e+00,3.274663822912298738e-01,1.003492596758640970e-01,1.944499013611274677e+03,5.029751366133120190e-03,1.746348742283448730e+19,1.831272922509492407e-05,8.929595349966421569e-01,4.837722907703228582e-03,1.576793417830697208e-01,7.543606531061353149e-01,2.214329280771819786e+00,1.272650059692854302e-02,1.039693976297013656e+00,3.665557884605695625e+14,1.257432739689109125e-01,3.366413985663819386e-07
1.891243897089495141e+00,5.358596890155370218e+00,3.127964661639883737e-01,1.465727100909462177e-01,1.174502656398902445e+03,5.988088760898967883e-03,9.227335212205437747e+19,2.169618071911608411e-05,9.264564181375950502e-01,5.759472399971206184e-03,2.509472608372649849e-01,7.578368204909742278e-01,2.864758377486629204e+00,2.012601731721299497e-02,1.039693976297013656e+00,4.742265637397053750e+14,1.366434589618461537e-01,5.572518845604720616e-07
2.659867908872567188e+00,5.165087454232481612e+00,2.991000012486882409e-01,2.087019550235500176e-01,7.177188444310716022e+02,7.154233266451148765e-03,4.850758170751952486e+20,2.538774584821673405e-05,9.543612144718063295e-01,6.881095235284281041e-03,3.979631536480700005e-01,7.647254385692680012e-01,3.713485194798177069e+00,3.149285786313521518e-02,1.039693976297013656e+00,6.147231603429107500e+14,1.482544297314830062e-01,9.257578542949342221e-07
3.743833407938745417e+00,4.979801191248006909e+00,2.869896856670070551e-01,2.699106255236927709e-01,4.555152911887634559e+02,8.617631920031445722e-03,2.500639275293937762e+21,2.814313907744868959e-05,9.588313958388029468e-01,8.288623495467488389e-03,5.838897050243537779e-01,7.818193855229425004e-01,4.835287943187868365e+00,4.761166132314616911e-02,1.039693976297013656e+00,8.004242186741673750e+14,1.602593878204900679e-01,1.555387677343505156e-06
4.831374406454412629e+00,4.854458373487569034e+00,2.792525939491572462e-01,2.940929340557195681e-01,3.372431685944621904e+02,1.000602370298637848e-02,8.263518800989912039e+21,2.850771788960638307e-05,9.397960886272964665e-01,9.624008536265594299e-03,7.145660577544431513e-01,8.048161926975276881e-01,5.918834881282418969e+00,6.257546164839269953e-02,1.039693976297013656e+00,9.797924841242110000e+14,1.689521704959832393e-01,2.325458386620150555e-06
