r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.262395115001153978e-01,1.290109695852651051e+01,4.795300397245624291e-01,7.395553048351679887e-04,1.291064048362907924e+05,9.758166134471496847e-03,1.856329342738254547e+10,2.206833194639205063e-06,3.937898458056148243e-01,1.099033258043008443e-02,3.004813837539542444e-04,7.394641332350194718e-01,1.311231300267233779e-01,1.651083801818894681e-05,8.878863367472025203e-01,2.093805440548804062e+14,2.788781078177763467e-02,4.782886722738697486e-10
3.346185193477104192e-01,1.229496764077503457e+01,4.545182876860461296e-01,1.137487161143556141e-03,7.162073385586608492e+04,1.177666484027205425e-02,1.284023929012277222e+11,2.639692849699272821e-06,4.113060355728084261e-01,1.326370769868608253e-02,4.885897317048124022e-04,7.408317246499976916e-01,1.751850820383241969e-01,2.821068822600297077e-05,8.878863367472025203e-01,2.797397208258191250e+14,3.087294993856583986e-02,8.489424551420300582e-10
4.873912497990377513e-01,1.174468541781386755e+01,4.317269056706717900e-01,1.723044145675810355e-03,4.066998881453419017e+04,1.412191437694027864e-02,8.189891778096497803e+11,3.141406163520459522e-06,4.289206911678249967e-01,1.590509256925421583e-02,7.796171452611072063e-04,7.420112211744626096e-01,2.315243254657250449e-01,4.718849737440265296e-05,8.878863367472025203e-01,3.697035695996044375e+14,3.402564580102415692e-02,1.473833248712419829e-09
7.014954991980126842e-01,1.123959106877587821e+01,4.107576574193214647e-01,2.579344905271837435e-03,2.351885302507766755e+04,1.685047256845269986e-02,4.907640916649499023e+12,3.723941974957791022e-06,4.467388319090248583e-01,1.897818658882047607e-02,1.225961888944432625e-03,7.430498024545983959e-01,3.034097017892454229e-01,7.763733447923162683e-05,8.878863367472025203e-01,4.844918544822257500e+14,3.736979381920957355e-02,2.515074799906117855e-09
1.001046622606656333e+00,1.077087686899917962e+01,3.912729804774431330e-01,3.829170875008727597e-03,1.378009558139912406e+04,2.003692083877059785e-02,2.813497827549969922e+13,4.403093735069463549e-06,4.648908757527555058e-01,2.256698859921241890e-02,1.907943140056048408e-03,7.439876267041943825e-01,3.952333833992155432e-01,1.262201566083580306e-04,8.878863367472025203e-01,6.311181011917065000e+14,4.093793771998249093e-02,4.239510462650328410e-09
1.420238435913624198e+00,1.033193580510365983e+01,3.730163064047801180e-01,5.653743579264710120e-03,8.146663487472758788e+03,2.377360995768974111e-02,1.565578660164240625e+14,5.198424669047497036e-06,4.835010942215571261e-01,2.677551052850419416e-02,2.948825272800658769e-03,7.448597173931830184e-01,5.127895592671204428e-01,2.035396981458407572e-04,8.878863367472025203e-01,8.188346089902673750e+14,4.476590452252572627e-02,7.087332913214872302e-09
2.007353389547060551e+00,9.918061445145765376e+00,3.558030577806757244e-01,8.320064584229088997e-03,4.844848745262711418e+03,2.817160661158345583e-02,8.544390066733070000e+14,6.133483809053196046e-06,5.026756746520468777e-01,3.172884348551973516e-02,4.537708726060009530e-03,7.456992698355270344e-01,6.636341129585308085e-01,3.264604230865266301e-04,8.878863367472025203e-01,1.059706793121215125e+15,4.889004195977817574e-02,1.178506524617376964e-08
2.830379969851366972e+00,9.525984430626222021e+00,3.395031777549152863e-01,1.222105356685811682e-02,2.892384769253959348e+03,3.336314649737195243e-02,4.606067048686238000e+15,7.236358765782682267e-06,5.225015565424793174e-01,3.757592060668352163e-02,6.964581829729182133e-03,7.465413004925951501e-01,8.575646073608510500e-01,5.217817244693702611e-04,8.878863367472025203e-01,1.369379635879882000e+15,5.334616079060535559e-02,1.953188856068965093e-08
3.984930968608944024e+00,9.153449481058297366e+00,3.240243196116383562e-01,1.793477785327064061e-02,1.731121167750421819e+03,3.950576112586032251e-02,2.463873164715936400e+16,8.540605646617402698e-06,5.430501145724667689e-01,4.449416495200368693e-02,1.067418538193498287e-02,7.474265238408295264e-01,1.107265056624410882e+00,8.320534517098372024e-04,8.878863367472025203e-01,1.768107273840453000e+15,5.816938662155091838e-02,3.230755296515272736e-08
5.605411447304573080e+00,8.798902353222432637e+00,3.092990065998001969e-01,2.631200199718419439e-02,1.037857104461240169e+03,4.678820465794459454e-02,1.311631340343693600e+17,1.008658768003282116e-05,5.643817883144380820e-01,5.269616472459137668e-02,1.634889532966592868e-02,7.484058233715196184e-01,1.429166787682835116e+00,1.324774770556697793e-03,8.878863367472025203e-01,2.282127642081238000e+15,6.339424842405869120e-02,5.338199893434221877e-08
7.880768050883022013e+00,8.461284826773949774e+00,2.952759536939983942e-01,3.860554864225333727e-02,6.229922953154075458e+02,5.543858983974219584e-02,6.961454731149123840e+17,1.192328216349368006e-05,5.865491397907287574e-01,6.243883653266147499e-02,2.503627436457386488e-02,7.495462722705894532e-01,1.844596315120082819e+00,2.106912458961477611e-03,8.878863367472025203e-01,2.945495428173175500e+15,6.905457950885252050e-02,8.816031706611613783e-08
1.107670943980577150e+01,8.139911227273191940e+00,2.819148945773864434e-01,5.665970004352233885e-02,3.743449906364098183e+02,6.573565318524179912e-02,3.687782276837248512e+18,1.411048278443652866e-05,6.095930006022286518e-01,7.403611303003747313e-02,3.834484101596885575e-02,7.509417546350434236e-01,2.381315011687364258e+00,3.347704237133914892e-03,8.878863367472025203e-01,3.802540654814581500e+15,7.518292020096406514e-02,1.455873271273280179e-07
1.556711946011087022e+01,7.834384675492435335e+00,2.691851424836328999e-01,8.317141447300840928e-02,2.251830656585342183e+02,7.802522893685098770e-02,1.951104204360266957e+19,1.671998753772579205e-05,6.335049947310372742e-01,8.787749704843830778e-02,5.873958798984228041e-02,7.527418919461434932e-01,3.075619682289639556e+00,5.313937526550471108e-03,8.878863367472025203e-01,4.911222926515396000e+15,8.180896590554168069e-02,2.404942201082136074e-07
2.187877414196161041e+01,7.544442061670334709e+00,2.570732849635897210e-01,1.219187821126163501e-01,1.357063608477706111e+02,9.274830317391352663e-02,1.031111266451838239e+20,1.982519844349365663e-05,6.580102759921069300e-01,1.044596581063513552e-01,8.994636693376280301e-02,7.552693171607722800e-01,3.975350773646083358e+00,8.420886790169682112e-03,8.878863367472025203e-01,6.347935010591712000e+15,8.895550014798794813e-02,3.975770654093017633e-07
3.075679350684790236e+01,7.269301474974633415e+00,2.456283294314741406e-01,1.769049091500303483e-01,8.223122984482813536e+01,1.105091313397810471e-01,5.436911384201041674e+20,2.341331848215629099e-05,6.814284211358205834e-01,1.244631511558500492e-01,1.371687564679917037e-01,7.595723505727136615e-01,5.144943236763163341e+00,1.327830851372136835e-02,8.878863367472025203e-01,8.215568174931462000e+15,9.662416317448366265e-02,6.585361779815647236e-07
4.326798326690745000e+01,7.005879798859020902e+00,2.351309068634426513e-01,2.442499321076523344e-01,5.086050797830483106e+01,1.323202438867657205e-01,2.842206993639826522e+21,2.692516094170336496e-05,6.961928156856368455e-01,1.490283591608412284e-01,2.048832017389662918e-01,7.695940184781685511e-01,6.677400871614963762e+00,2.055086524328722172e-02,8.878863367472025203e-01,1.066263310741844000e+16,1.047332257795421662e-01,1.097535266865168240e-06
6.090177113335593617e+01,6.757318273095305194e+00,2.261756192459550563e-01,2.927515903890388627e-01,3.318008195687148998e+01,1.603190338966611617e-01,1.436647183453773418e+22,2.850488014617344546e-05,6.871270706733920708e-01,1.805625644426454568e-01,2.891293874940742969e-01,7.936501908650546167e-01,8.720040089991673682e+00,3.030186923471818450e-02,8.878863367472025203e-01,1.392436817097577600e+16,1.128851248632821297e-01,1.860528016702225678e-06
6.186923179563472530e+01,6.746665471022412319e+00,2.257998439722809225e-01,2.940109162699041656e-01,3.257870358837516278e+01,1.618136632527975294e-01,1.546618905473748199e+22,2.850771483188341041e-05,6.861399531163446808e-01,1.822459210776985195e-01,2.933304456623715417e-01,7.951365422982621389e-01,8.829903012835057297e+00,3.080994515533381703e-02,8.878863367472025203e-01,1.409979990869984400e+16,1.132515270605362334e-01,1.907592548302010261e-06
