r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
7.240489491542579335e-03,1.432269797794712751e+01,7.156744988994975243e-01,7.587327828217553885e-05,1.056439800380199030e+07,8.573605952271522255e-04,3.572884073186101741e+05,8.848789513805118430e-07,3.690436370354277518e-01,8.482892783891213349e-04,2.992026573689878568e-05,7.283516760289394654e-01,2.212523254667014133e-02,1.279855102568104357e-06,1.010693659662016630e+00,1.110283066589590820e+13,1.945160298996658627e-02,2.287509191745280967e-11
1.121590675786717992e-02,1.351455142990932501e+01,6.739019662463416882e-01,1.210512201425672786e-04,5.451772750841475092e+06,1.048445708034056794e-03,3.068348122995568905e+06,1.062685660606967162e-06,3.870046732610096796e-01,1.037352612249160290e-03,5.160465237759434467e-05,7.312378759937907535e-01,3.045175232262059203e-02,2.335333961256862486e-06,1.010693659662016630e+00,1.528122467434780273e+13,2.189260366286616480e-02,4.343397782607085339e-11
1.736858302304388965e-02,1.276682409443399813e+01,6.346354322361351663e-01,1.937519076670933776e-04,2.816704295748720877e+06,1.284971831377882106e-03,2.631853033765682578e+07,1.281571198269728813e-06,4.059478866559366184e-01,1.271376167341928352e-03,8.895965604965283525e-05,7.337717773244220032e-01,4.195185015576570475e-02,4.256700314165624926e-06,1.010693659662016630e+00,2.105217594517921875e+13,2.460869499657922579e-02,8.241113574886602680e-11
2.684630048218327597e-02,1.207517292655357188e+01,5.978430229735477441e-01,3.104857258934112362e-04,1.460268119022767758e+06,1.576740901030332462e-03,2.242454840100153089e+08,1.550288928561283494e-06,4.258423351931646672e-01,1.560058169908383604e-03,1.530019787279726304e-04,7.359842938508842636e-01,5.777560617996449488e-02,7.734719661959806801e-06,1.010693659662016630e+00,2.899281490861332812e+13,2.761946421123005063e-02,1.559514171718936103e-10
4.125626196524266598e-02,1.143901401236441728e+01,5.636577980385194531e-01,4.958385932860249817e-04,7.640899769240322057e+05,1.932915807524239861e-03,1.868651462416789293e+09,1.876968638298997906e-06,4.465269326198784139e-01,1.912464562378496640e-03,2.612968047310891659e-04,7.378990775311787820e-01,7.930006212592879966e-02,1.393673470551862209e-05,1.010693659662016630e+00,3.979416531428601562e+13,3.092371499138248103e-02,2.926715999369207852e-10
6.262744246467240317e-02,1.086070635866290246e+01,5.323431006273877664e-01,7.832115698592823951e-04,4.074569349211259978e+05,2.359276914918406222e-03,1.475160739548655891e+10,2.266647082290851567e-06,4.676690626724227529e-01,2.334314549581092534e-03,4.395891520577308227e-04,7.395364016151848574e-01,1.079428593429730548e-01,2.468311303477058367e-05,1.010693659662016630e+00,5.416762451421196094e+13,3.448625792626338477e-02,5.395502815389466471e-10
9.347179636638802691e-02,1.033926062469403817e+01,5.039526866929603388e-01,1.216826006447641311e-03,2.229775809386932524e+05,2.859920250614958210e-03,1.069864018909255676e+11,2.722869501314826919e-06,4.889671440207306596e-01,2.829660820837974315e-03,7.243467045076608206e-04,7.409298007574922629e-01,1.451908930975337464e-01,4.269908626389165872e-05,1.010693659662016630e+00,7.285934269354034375e+13,3.826630475411812310e-02,9.705002257871514589e-10
1.371979411635483870e-01,9.867654412352786508e+00,4.781806688002421257e-01,1.859175059325428054e-03,1.251658785497969948e+05,3.442502980901178920e-03,7.105227078266839600e+11,3.252465038966333098e-06,5.103495335828012180e-01,3.406079525671880815e-03,1.169491125171021268e-03,7.421279176121333698e-01,1.929892330745662521e-01,7.217654335127935599e-05,1.010693659662016630e+00,9.684539001559593750e+13,4.225614045680981673e-02,1.703963805571577740e-09
1.986237387183787950e-01,9.437032187286947149e+00,4.545935328402705422e-01,2.801572988804508762e-03,7.175126620141103922e+04,4.119678921945491186e-03,4.388475838817140625e+12,3.866808880761709626e-06,5.319026343566076731e-01,4.076090596356508541e-03,1.856948585403125039e-03,7.431799704820791774e-01,2.540208597452937034e-01,1.196971196092395484e-04,1.010693659662016630e+00,1.274721332491375000e+14,4.647689264567478329e-02,2.932796271155671172e-09
2.846095304020856420e-01,9.039435823958996252e+00,4.327874688487024502e-01,4.178728948194986546e-03,4.178257855563269550e+04,4.909036753665997101e-03,2.569421430072239453e+13,4.581739013475709443e-06,5.537761309612128091e-01,4.857096615514156120e-03,2.912560771186742739e-03,7.441296560126925419e-01,3.319288351347496335e-01,1.956903703925152614e-04,1.010693659662016630e+00,1.665677249653971250e+14,5.096590851690106089e-02,4.973634742207929454e-09
4.049068847723288345e-01,8.668623779214263081e+00,4.124401209869957841e-01,6.189696282654495035e-03,2.460048941904854291e+04,5.833001934738297166e-03,1.449884376401689062e+14,5.417462883686761974e-06,5.761289663767065194e-01,5.771285768913298614e-03,4.530451559205994454e-03,7.450157640955422655e-01,4.315645483101898106e-01,3.167431083698179746e-04,1.010693659662016630e+00,2.165666774884600000e+14,5.576795421863837976e-02,8.348479680674406064e-09
5.733149895061988577e-01,8.320053703292906278e+00,3.933139458746086614e-01,9.128154104959823253e-03,1.459172337125507511e+04,6.918932366092459332e-03,7.984246869347906250e+14,6.398659266835269011e-06,5.991036344481118769e-01,6.845726496796468441e-03,7.010382612287448939e-03,7.458752402186157315e-01,5.592916192379102647e-01,5.092403101887645360e-04,1.010693659662016630e+00,2.806623671934157188e+14,6.092987659055568161e-02,1.391895878265927403e-08
8.092915785549208429e-01,7.990554009958671600e+00,3.752404617070521087e-01,1.342673237340975996e-02,8.697212155915620315e+03,8.199605640026674455e-03,4.328370001549282500e+15,7.554954799588679979e-06,6.228189598165505547e-01,8.112849587647243468e-03,1.081549694185191673e-02,7.467471023184657497e-01,7.233876899103887093e-01,8.151163670508514711e-04,1.010693659662016630e+00,3.630086603576707500e+14,6.649809753863242245e-02,2.310768279174063367e-08
1.140219434088842299e+00,7.677956294382036084e+00,3.581010404916507017e-01,1.972234904313887455e-02,5.200381417286600481e+03,9.714170331802721853e-03,2.323367087496621200e+16,8.921844528953097166e-06,6.473722004168530608e-01,9.611389404630490269e-03,1.666215924750797869e-02,7.476768211562833111e-01,9.345858411711610580e-01,1.300949388413915643e-03,1.010693659662016630e+00,4.689916056420823750e+14,7.251778912154674406e-02,3.826400314182628548e-08
1.604604755790006720e+00,7.380796547122557172e+00,3.418107091881909532e-01,2.895280050956567167e-02,3.116133857195884957e+03,1.150961276588318045e-02,1.239446450949005440e+17,1.054210200880411709e-05,6.728441244149945266e-01,1.138783513268706860e-02,2.566042997296168887e-02,7.487215166647952502e-01,1.206803370120410168e+00,2.072333160702228422e-03,1.010693659662016630e+00,6.055951474053982500e+14,7.903271003594276867e-02,6.326962914705296740e-08
2.256591413990800099e+00,7.098108629122494406e+00,3.263066500588422958e-01,4.249932859648619665e-02,1.870074712695133485e+03,1.364284365086265369e-02,6.586676139851879680e+17,1.246770947628497676e-05,6.993020158831499966e-01,1.349849533579237058e-02,3.953455488870356166e-02,7.499572564732068791e-01,1.558120484960026086e+00,3.296529626215985616e-03,1.010693659662016630e+00,7.818922519835106250e+14,8.608494522219807543e-02,1.045435470752160335e-07
3.172336117631447738e+00,6.829293528835568061e+00,3.115412816291889264e-01,6.239354839155003551e-02,1.123687138325573869e+03,1.618366192092035930e-02,3.491823165514887168e+18,1.476205040598618020e-05,7.267897868347779067e-01,1.601243043943928121e-02,6.096925256399624016e-02,7.514931569765175290e-01,2.012102576697024414e+00,5.237936249266409057e-03,1.010693659662016630e+00,1.009708446876509000e+15,9.371398202511747877e-02,1.727148202987610181e-07
4.459034964583027616e+00,6.574020397010496453e+00,2.974810193748255172e-01,9.158819928004655053e-02,6.761229178788781837e+02,1.921924542149955686e-02,1.848113941673509683e+19,1.749976058421658621e-05,7.552533441707066642e-01,1.901589590254935611e-02,9.414242248445338357e-02,7.535141288535420756e-01,2.599625125693277194e+00,8.312346148097509921e-03,1.010693659662016630e+00,1.304537590938213500e+15,1.019542807995896944e-01,2.854260133329911229e-07
6.267831868843301457e+00,6.332021529252449099e+00,2.841204783506909859e-01,1.340767384389443262e-01,4.078511535546752498e+02,2.286241040662935486e-02,9.766388893270482944e+19,2.074635466419974983e-05,7.841264775370424545e-01,2.262051432505741977e-02,1.454224205172032491e-01,7.564627457737547189e-01,3.361567204131088005e+00,1.316105967543513590e-02,1.010693659662016630e+00,1.686893521266683000e+15,1.108283464474338065e-01,4.721332051206825138e-07
8.813010025393307245e+00,6.102294615116445442e+00,2.715581924994927565e-01,1.930684018368172827e-01,2.480080562483383630e+02,2.727415245277664199e-02,5.143553598891380572e+20,2.441355108755313924e-05,8.102797709617796107e-01,2.698557786728109087e-02,2.232282271523642059e-01,7.618759664273156984e-01,4.353713881717619749e+00,2.068650568441800924e-02,1.010693659662016630e+00,2.184770166573732750e+15,1.203205180158524873e-01,7.830303797475128653e-07
1.240207754842933952e+01,5.881946291384103631e+00,2.602275006513151689e-01,2.588873922692361829e-01,1.551882666003850204e+02,3.274596333918082525e-02,2.673676025473560740e+21,2.762385000738275422e-05,8.215288748464331103e-01,3.239949417524921882e-02,3.309068703003587575e-01,7.751211693439460371e-01,5.659111197312675756e+00,3.167993810907192981e-02,1.010693659662016630e+00,2.839841489155075500e+15,1.302631357432251225e-01,1.309795135423760601e-06
1.682382284413346341e+01,5.699887977384687332e+00,2.516410682045611136e-01,2.945906597494529766e-01,1.072927821221850735e+02,3.900634033798353051e-02,1.125525161317199616e+22,2.850771952393055253e-05,8.063274295101279243e-01,3.859363315985136350e-02,4.415687609906206457e-01,7.998834077590792901e-01,7.193695765977702550e+00,4.430992647892315756e-02,1.010693659662016630e+00,3.609923004567168500e+15,1.390106049145781453e-01,2.108069615301983534e-06
