r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
8.850798959446572536e-03,1.470221916867787293e+01,7.039617083820285393e-01,7.543279291624555298e-05,8.810756281918173656e+06,1.068467146033526879e-03,3.747111865482245921e+05,8.822093973659837653e-07,3.595172459588841796e-01,1.067258925992400562e-03,2.834046833246686240e-05,7.283514826207694304e-01,2.284367299533562531e-02,1.207579832843596737e-06,1.001132077710198409e+00,1.370376231132116602e+13,1.883965056059547574e-02,2.254229651515314889e-11
1.370999364177897563e-02,1.387270623000872583e+01,6.628752694180607419e-01,1.203449673116507672e-04,4.546987590880550444e+06,1.306586312732947166e-03,3.217687832028582692e+06,1.059467315113677008e-06,3.770135320190940442e-01,1.305108828119250176e-03,4.886769258289729430e-05,7.312374586111243246e-01,3.143994583200835496e-02,2.203373139378024896e-06,1.001132077710198409e+00,1.886060726095265234e+13,2.120370561478252328e-02,4.280036761002228423e-11
2.122887636694797270e-02,1.310531711088527373e+01,6.242591537947363989e-01,1.926021635304163101e-04,2.349567350014214870e+06,1.601278059106388653e-03,2.759088388274055347e+07,1.277637875077818312e-06,3.954636738913990812e-01,1.599467337785091814e-03,8.421111013247925114e-05,7.337707834336576473e-01,4.331027991665156729e-02,4.015660825702701949e-06,1.001132077710198409e+00,2.598153903427734375e+13,2.383374667180752915e-02,8.119772616197304738e-11
3.280353757587118474e-02,1.239577976622491029e+01,5.880917292557861220e-01,3.085454102085055856e-04,1.218623571136286249e+06,1.964596499743407557e-03,2.348430561260790527e+08,1.545329901897784825e-06,4.148310096717757744e-01,1.962374938816121867e-03,1.447422709202247080e-04,7.359818473059653865e-01,5.963361453559689468e-02,7.293827712036682553e-06,1.001132077710198409e+00,3.577379520043160938e+13,2.674766338796156703e-02,1.535887199263854692e-10
5.037401384358997786e-02,1.174379799963990934e+01,5.545199194275886034e-01,4.923426837807567307e-04,6.383552757804055000e+05,2.407536297006070830e-03,1.951175993941926718e+09,1.870339475471637745e-06,4.349453089931875072e-01,2.404813860837040976e-03,2.468874006993975953e-04,7.378935682613145808e-01,8.180574621785635658e-02,1.312909233176643144e-05,1.001132077710198409e+00,4.907470449689359375e+13,2.994187882023425368e-02,2.879232034632228428e-10
7.637208189583179208e-02,1.115179040655966247e+01,5.238030449268674671e-01,7.766104658553619425e-04,3.410530923272374202e+05,2.936802236203446201e-03,1.531202844881536484e+10,2.257328005657440524e-06,4.554752667365016272e-01,2.933481307402052533e-03,4.145531817017731073e-04,7.395264699876794579e-01,1.112496814556357821e-01,2.321271985939815530e-05,1.001132077710198409e+00,6.673791873091150781e+13,3.338044754957162491e-02,5.298112446701210101e-10
1.138246482314949071e-01,1.061816437323751217e+01,4.959638924779629643e-01,1.204676564461700915e-03,1.870356718194688729e+05,3.557543039947506924e-03,1.102393762157808228e+11,2.709867604722368222e-06,4.761426893128288818e-01,3.553520178960165813e-03,6.816303740859486508e-04,7.409156872751793133e-01,1.494814665890805694e-01,4.007796106131774315e-05,1.001132077710198409e+00,8.967290367458528125e+13,3.702586969751243268e-02,9.510043742416508157e-10
1.668647429127018411e-01,1.013530791516113361e+01,4.706800704817539760e-01,1.838058482572916793e-03,1.051859403627776483e+05,4.279617317253248295e-03,7.273614318017518311e+11,3.234999394389893575e-06,4.968949005561137944e-01,4.274777936435361983e-03,1.098363659249677838e-03,7.421106356353118771e-01,1.985083914355544321e-01,6.763135973414410146e-05,1.001132077710198409e+00,1.190838186832297812e+14,4.087351762518064147e-02,1.666699669517605040e-09
2.413406624682163937e-01,9.694067716747364116e+00,4.475215172379606865e-01,2.766747258687826758e-03,6.038470119494889514e+04,5.119001772143569329e-03,4.470085481691219727e+12,3.844214590317679877e-06,5.178233704548842464e-01,5.113213217432622387e-03,1.741117057215371905e-03,7.431603140033204991e-01,2.610970713200977400e-01,1.120126322131370097e-04,1.001132077710198409e+00,1.566303372615810312e+14,4.494535363018996310e-02,2.864616760850670081e-09
3.455812669615616062e-01,9.286342376580604352e+00,4.260944576578629128e-01,4.123547347545749968e-03,3.519966445349137211e+04,6.097701834267922616e-03,2.607996636002604297e+13,4.553364085004520138e-06,5.390755371099646975e-01,6.090806567915255446e-03,2.727143726609056358e-03,7.441078933356087832e-01,3.409983665856807233e-01,1.829562983436496047e-04,1.001132077710198409e+00,2.045625747310026250e+14,4.927812734851069743e-02,4.853109620305133246e-09
4.914211972102491277e-01,8.905828528245066877e+00,4.060872846640504741e-01,6.104669495051727977e-03,2.073896547240428117e+04,7.243628424793123639e-03,1.468183949093448750e+14,5.382565364946082512e-06,5.608048208273906932e-01,7.235437347448540370e-03,4.237141255328573212e-03,7.449915678400889085e-01,4.431993708298131995e-01,2.959458850249590666e-04,1.001132077710198409e+00,2.658722542394550625e+14,5.391517909342492809e-02,8.140593455395656301e-09
6.956014054567771776e-01,8.547957006282050685e+00,3.872713785741655479e-01,8.999535995057707585e-03,1.230674500949852336e+04,8.590743463823725598e-03,8.072713844627415000e+14,6.356323084458213392e-06,5.831475725436201518e-01,8.581029072080657849e-03,6.549780284890777474e-03,7.458476766637398558e-01,5.742350678653770357e-01,4.756113414917744983e-04,1.001132077710198409e+00,3.444796676287253750e+14,5.890159316849349902e-02,1.356627079221860194e-08
9.817220424724485417e-01,8.209541861405478258e+00,3.694848448741205327e-01,1.323443004063163883e-02,7.337307365781389308e+03,1.017968837459751023e-02,4.372134030796934000e+15,7.504018874369087118e-06,6.062170770248996865e-01,1.016817720782718128e-02,1.009496455987080737e-02,7.467145855869158355e-01,7.426011595982648927e-01,7.610968428017452284e-04,1.001132077710198409e+00,4.454813280387960625e+14,6.428197638775592915e-02,2.251566122772583594e-08
1.382991289572396365e+00,7.888402901345568097e+00,3.526135989630793111e-01,1.943685326569276686e-02,4.387967648920784086e+03,1.205897975870457058e-02,2.345466497257657600e+16,8.860835338365222828e-06,6.301060498451714897e-01,1.204534349382352897e-02,1.553647028210439728e-02,7.476369887970040207e-01,9.593103182892761538e-01,1.214550685612994117e-03,1.001132077710198409e+00,5.754836618138582500e+14,7.009977609876577587e-02,3.727674367689549180e-08
1.946104140143275485e+00,7.583064039713045545e+00,3.365756981067480336e-01,2.853066931828055972e-02,2.629566109026598042e+03,1.428682985713069543e-02,1.250782693199900000e+17,1.046915612827625954e-05,6.548917018570867832e-01,1.427067434479545142e-02,2.390069762903267517e-02,7.486709849849437770e-01,1.238639954652894559e+00,1.934544234805089498e-03,1.001132077710198409e+00,7.430515894416263750e+14,7.639717391107331279e-02,6.162961499541130124e-08
2.736716263074376432e+00,7.292546728400611578e+00,3.213103127181310414e-01,4.187656980246347305e-02,1.578138441638806626e+03,1.693372030422065494e-02,6.645470419964896000e+17,1.238047843566053165e-05,6.806388207935842871e-01,1.691457169462761562e-02,3.677784002224303989e-02,7.498911527604746885e-01,1.599135217766347594e+00,3.077227246006434928e-03,1.001132077710198409e+00,9.593102183001578750e+14,8.321486000670227923e-02,1.018248025665072256e-07
3.847173101471745849e+00,7.016240286745908605e+00,3.067711002728257252e-01,6.147630071573237376e-02,9.482714380695601903e+02,2.008604178731268619e-02,3.522544007093766656e+18,1.465761663043345856e-05,7.073911517778834757e-01,2.006332854027984697e-02,5.663605639969478134e-02,7.514040166805634469e-01,2.064962432256393754e+00,4.889469904313433618e-03,1.001132077710198409e+00,1.238756760317278250e+15,9.059117118481746500e-02,1.682113923784597628e-07
5.407450486642527920e+00,6.753805452539598519e+00,2.929249000770216549e-01,9.024263572673647815e-02,5.705490424751882301e+02,2.385157506552379805e-02,1.864255416084511949e+19,1.737482283608388962e-05,7.351042474215720990e-01,2.382460376264979376e-02,8.730208608666280290e-02,7.533882270318481567e-01,2.667773275725572546e+00,7.759671082065378034e-03,1.001132077710198409e+00,1.600378839186792750e+15,9.855982768469606636e-02,2.779640990187057980e-07
7.600787501043997807e+00,6.504977744098474624e+00,2.797646708311481434e-01,1.321415150652436588e-01,3.441084660637669685e+02,2.836944238328115847e-02,9.851805511356997632e+19,2.059932034466125276e-05,7.632703349442701013e-01,2.833736228707015026e-02,1.345937016423256471e-01,7.562644894229231252e-01,3.449441670464599152e+00,1.228789567808369690e-02,1.001132077710198409e+00,2.069296332882434250e+15,1.071435636572514866e-01,4.597442404341850531e-07
1.068686774152458518e+01,6.268791158812794251e+00,2.673795284313276732e-01,1.905504249007211048e-01,2.091141731133434121e+02,3.383679207101553815e-02,5.189696737092295066e+20,2.425709387966192633e-05,7.890414606825870703e-01,3.379852950912078102e-02,2.062827619807343082e-01,7.614815666725534005e-01,4.466979083355004043e+00,1.932523070192026723e-02,1.001132077710198409e+00,2.679710028262068500e+15,1.163302918168086647e-01,7.623117325959284264e-07
1.503832912384807052e+01,6.042277899697332977e+00,2.561765792982316770e-01,2.568100026053504181e-01,1.305892509491031603e+02,4.060641601310455845e-02,2.700463461513807528e+21,2.752486290802006559e-05,8.010438438062579269e-01,4.056049837697744270e-02,3.062070297233015492e-01,7.741759597132948922e-01,5.804853086609851331e+00,2.964913274980422037e-02,1.001132077710198409e+00,3.482291440929098000e+15,1.259692821177475497e-01,1.274337231423858968e-06
2.056570956429900576e+01,5.849651421129540729e+00,2.474659819386257620e-01,2.945724491746771201e-01,8.925742649392161354e+01,4.856792228980162662e-02,1.182327397120051511e+22,2.850771986484604349e-05,7.865824457441134010e-01,4.851300180180698890e-02,4.131725054712780953e-01,7.991250989731590870e-01,7.424047157582767120e+00,4.190358201106630237e-02,1.001132077710198409e+00,4.453634827303261500e+15,1.346974202579816204e-01,2.075475742870035146e-06
