r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.198091433184817790e-02,1.529402130532811022e+01,6.866662330414458060e-01,7.477277666269130797e-05,6.701567422885846347e+06,1.489153839590321533e-03,4.025715000425222097e+05,8.782584655503591492e-07,3.456058262991756891e-01,1.516300356029572300e-03,2.611836478391361941e-05,7.283511770817209241e-01,2.397212015861260176e-02,1.106168450356674563e-06,9.820968739265261149e-01,1.882273626106348438e+13,1.795248557876823192e-02,2.205077165765259873e-11
1.855771981356056644e-02,1.443120413732311569e+01,6.465933397818612871e-01,1.192860329034174676e-04,3.458734941868313588e+06,1.820987839413498819e-03,3.456399441297310404e+06,1.054701364787631069e-06,3.624232630772777353e-01,1.854183520748822669e-03,4.501993384217829242e-05,7.312367830515078548e-01,3.299191397429056261e-02,2.018207951533220948e-06,9.820968739265261149e-01,2.590501346467915625e+13,2.020496822751577382e-02,4.186423332090923475e-11
2.873065689196676112e-02,1.363319515198107901e+01,6.089389494396482139e-01,1.908746698040555652e-04,1.787660630843668245e+06,2.231532437997288659e-03,2.962193449225563183e+07,1.271801915880430085e-06,3.801527816139656513e-01,2.272212138376317365e-03,7.753874598088642640e-05,7.337691454122001744e-01,4.544290240560577843e-02,3.677398081587360453e-06,9.820968739265261149e-01,3.568143999189220312e+13,2.271017933346795165e-02,7.940302776294749289e-11
4.437378444631625424e-02,1.289586956791690753e+01,5.736976033994650725e-01,3.056147987175800358e-04,9.278700953943571076e+05,2.737213307922968433e-03,2.516871711628192663e+08,1.537934551420502941e-06,3.987487502198714950e-01,2.787111313142972592e-03,1.331413640912084404e-04,7.359777973346234292e-01,6.254739659256605688e-02,6.674947052991349824e-06,9.820968739265261149e-01,4.911176575489639062e+13,2.548345457246994558e-02,1.500846096335331641e-10
6.805994657737844677e-02,1.221939489510684496e+01,5.410362593414482779e-01,4.870257255707644744e-04,4.869270208953728434e+05,3.352421259145987181e-03,2.080899165557430506e+09,1.860375210486399010e-06,4.180277408581577481e-01,3.413534192144056061e-03,2.266634663320961970e-04,7.378845756554840429e-01,8.572683235556786963e-02,1.199539252161105787e-05,9.820968739265261149e-01,6.731209193215750781e+13,2.851779198455131267e-02,2.808546401874383074e-10
1.029838192376528322e-01,1.160617786308896449e+01,5.112031917873872677e-01,7.665653431454019350e-04,2.609173207079512067e+05,4.085539270620730697e-03,1.617799119533357811e+10,2.243269400864041941e-06,4.376637493277393820e-01,4.160016571772922299e-03,3.794874142505961947e-04,7.395106718640296339e-01,1.164128370399127449e-01,2.115157024629502657e-05,9.820968739265261149e-01,9.140652201416535938e+13,3.177672900147403279e-02,5.153134337522699600e-10
1.531608438518398951e-01,1.105361425861210378e+01,4.841742292492071109e-01,1.186290309444011865e-03,1.435463501909507031e+05,4.943955330132097752e-03,1.151914376545563507e+11,2.690291556177805945e-06,4.574141711056868842e-01,5.034081119070919069e-03,6.220005220683308888e-04,7.408937079798991743e-01,1.561718755489823751e-01,3.641342103271359503e-05,9.820968739265261149e-01,1.226250329718126250e+14,3.522783829028901942e-02,9.220987627236243173e-10
2.241195026902106369e-01,1.055321732151976377e+01,4.596063926678217171e-01,1.806292505924303893e-03,8.095067104660825862e+04,5.942050972851040981e-03,7.527392444358225098e+11,3.208788074716764180e-06,4.772515856487329899e-01,6.050371537274219606e-03,9.994214710913637383e-04,7.420840816528537776e-01,2.071093440843785882e-01,6.129394508161329399e-05,9.820968739265261149e-01,1.626207667535622188e+14,3.887058049821637967e-02,1.611702293921901712e-09
3.236937648524339517e-01,1.009539899838424581e+01,4.370764426015341098e-01,2.714611207078109888e-03,4.656988679534777475e+04,7.102495182717651241e-03,4.592385971714413086e+12,3.810406807009588621e-06,4.972733718288445126e-01,7.231970054360454397e-03,1.580509208759898598e-03,7.431303873413043215e-01,2.721224187764016977e-01,1.013221005804714451e-04,9.820968739265261149e-01,2.136685652107678438e+14,4.272785399695055997e-02,2.764380425408896938e-09
4.630415279265790440e-01,9.671850523142415668e+00,4.162059518889106302e-01,4.041226192593417969e-03,2.718722849390258489e+04,8.456107700654826725e-03,2.665674920495648438e+13,4.511003002894562690e-06,5.176229748025610311e-01,8.610258239440700748e-03,2.470785647367643948e-03,7.440749866514568822e-01,3.551296274817223320e-01,1.652704907581358114e-04,9.820968739265261149e-01,2.788452282213594375e+14,4.683538626540916655e-02,4.676424872225811764e-09
6.580082275037618667e-01,9.276179382670161289e+00,3.966991283589386685e-01,5.978127938368675912e-03,1.603420731191341110e+04,1.004169281010531579e-02,1.495544546475928438e+14,5.330550481875891878e-06,5.384455705420027050e-01,1.022474775829147753e-02,3.832653728510640803e-03,7.449551848116653385e-01,4.613290567234539785e-01,2.670949760717850844e-04,9.820968739265261149e-01,3.622322559213023125e+14,5.123439168465266508e-02,7.836449254570616183e-09
9.309967066863773510e-01,8.903777229947397842e+00,3.783402780342611793e-01,8.808421259464200431e-03,9.520990925225001774e+03,1.190629699134633686e-02,8.205121898271241250e+14,6.293289956615997028e-06,5.598686245544388651e-01,1.212334272457635947e-02,5.916141773307243522e-03,7.458064260851651195e-01,5.975222884783827348e-01,4.289951624343531808e-04,9.820968739265261149e-01,4.691702015390956250e+14,5.596739647136191043e-02,1.305096088222533254e-08
1.313578067773897295e+00,8.551436115792395043e+00,3.609769641562109999e-01,1.294897744906250286e-02,5.678689929613090499e+03,1.410612781166269147e-02,4.437720592859263500e+15,7.428237793198594991e-06,5.819975176288906260e-01,1.436327534091918698e-02,9.106201027807779916e-03,7.466661177214629630e-01,7.725445503228874911e-01,6.862514890802573313e-04,9.820968739265261149e-01,6.065964221952736250e+14,6.107639919267998652e-02,2.165140478269237374e-08
1.850168678366400199e+00,8.216957062861892425e+00,3.445015966264328711e-01,1.901334180217050668e-02,3.396858179559085784e+03,1.670823888986585834e-02,2.378623666476695200e+16,8.770113727482112129e-06,6.049185194484510975e-01,1.701282157946860246e-02,1.399584447298553996e-02,7.475778137880789709e-01,9.978440728277220284e-01,1.094878156031437420e-03,9.820968739265261149e-01,7.834999861601170000e+14,6.660237438935621979e-02,3.583629702712479692e-08
2.603218099740926661e+00,7.898844578512954406e+00,3.288365592785786884e-01,2.790473282661913926e-02,2.035892466265641133e+03,1.979304998084114794e-02,1.267805979073712480e+17,1.036072497274316990e-05,6.287037867658030743e-01,2.015386720630365364e-02,2.149959176470428793e-02,7.485961161186309720e-01,1.288259399716737086e+00,1.743721922146173166e-03,9.820968739265261149e-01,1.011532011197273375e+15,7.258523794643320648e-02,5.923763393529854121e-08
3.660528984740512914e+00,7.596100225331950284e+00,3.139238670088523864e-01,4.095338456584915465e-02,1.221916351386838869e+03,2.345787847094879183e-02,6.733812907574736640e+17,1.225085084715887880e-05,6.534145027557933805e-01,2.388550365419832636e-02,3.302974464378909819e-02,7.497934330038251716e-01,1.663060209441864279e+00,2.773542508691085283e-03,9.820968739265261149e-01,1.305822910175372250e+15,7.906366586185002709e-02,9.786045312008086285e-08
5.145590353661888550e+00,7.308094604522464621e+00,2.997189653470996307e-01,6.011668972417531093e-02,7.342268424642701348e+02,2.782190208013644861e-02,3.568721545550191104e+18,1.450245546156583639e-05,6.790939016228584313e-01,2.832908119226728791e-02,5.076987396910986189e-02,7.512725625797813667e-01,2.147349299426074776e+00,4.406927789955765451e-03,9.820968739265261149e-01,1.686083219007847500e+15,8.607431661702082126e-02,1.616459408891381984e-07
7.232198836729264002e+00,7.034474578683500567e+00,2.861893542372640487e-01,8.824745051131506479e-02,4.417351999103693174e+02,3.303356720835261967e-02,1.888521978689905869e+19,1.718916570946997762e-05,7.057100266230507124e-01,3.363575232276318910e-02,7.809075514256402784e-02,7.532033339599222277e-01,2.773988126755671413e+00,6.994286767384042328e-03,9.820968739265261149e-01,2.178115517349611750e+15,9.364979468090654791e-02,2.670875758264979927e-07
1.016532670156031415e+01,6.774978797864212865e+00,2.733258189365050383e-01,1.292655720869272384e-01,2.663551044306979065e+02,3.928378957918965408e-02,9.980183904431742976e+19,2.038039919438924973e-05,7.328326743286120992e-01,3.999991306573347921e-02,1.201033667059817484e-01,7.559760228287015771e-01,3.586402595877976829e+00,1.107826122115711416e-02,9.820968739265261149e-01,2.816017512908693000e+15,1.018130318519931687e-01,4.416913965677262828e-07
1.429194811632248374e+01,6.528694720398314999e+00,2.612046177033514605e-01,1.867674618746449078e-01,1.617197791936039550e+02,4.684041057165316824e-02,5.258934819677081436e+20,2.402168284105601326e-05,7.579939486161360040e-01,4.769428741217789092e-02,1.837340373659874793e-01,7.609158814074709065e-01,4.643524526037226430e+00,1.743691610810856052e-02,9.820968739265261149e-01,3.646062046121375500e+15,1.105566210395151211e-01,7.321445080234305570e-07
2.010978388043048781e+01,6.292577170891748395e+00,2.501950802200549329e-01,2.535432295074422915e-01,1.007024895462367482e+02,5.617419705897734594e-02,2.740435665977083429e+21,2.736813382253098107e-05,7.709758556906095572e-01,5.719822407578493279e-02,2.732590098403963053e-01,7.728171803301773224e-01,6.032034545049425489e+00,2.682196094394524721e-02,9.820968739265261149e-01,4.736310122252472000e+15,1.197525176930958196e-01,1.222803879418748479e-06
2.783933970069684705e+01,6.083197955348291330e+00,2.413040193227627972e-01,2.945020443442782354e-01,6.763693210434448133e+01,6.760312607347390701e-02,1.273044167051723774e+22,2.850772045500333732e-05,7.576752408024037821e-01,6.883549664829859138e-02,3.748339988451222515e-01,7.979981529537123475e-01,7.785823177581300492e+00,3.851524127466032787e-02,9.820968739265261149e-01,6.113372337416556000e+15,1.284385706163255481e-01,2.027473025419195703e-06
