r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
6.420629577998658230e-03,1.410039963832008425e+01,7.227778358914015433e-01,7.613792548422076013e-05,1.177678851283258945e+07,7.515622357463174310e-04,3.472451935835041804e+05,8.864967503051638092e-07,3.748617267721449653e-01,7.400991075918103828e-04,3.090862788962297477e-05,7.283517886725959789e-01,2.170635795688445960e-02,1.325134354709398272e-06,1.015488639341569632e+00,9.789021339930625000e+12,1.982707823269184294e-02,2.307692137363858690e-11
9.946046809670738495e-03,1.330477095048214586e+01,6.805893185336611140e-01,1.214753819707416692e-04,6.077293386608010158e+06,9.190738286525616764e-04,2.982243213890545070e+06,1.064635380177906941e-06,3.931065599451824544e-01,9.050557466093149409e-04,5.331757625049152909e-05,7.312381153378708643e-01,2.987556500266670342e-02,2.418003299348382298e-06,1.015488639341569632e+00,1.347312819287741016e+13,2.231528496959793786e-02,4.381816633554247262e-11
1.540290766237581606e-02,1.256856876094316000e+01,6.409286410850298932e-01,1.944415839501233948e-04,3.139642923748209607e+06,1.126441285852362341e-03,2.558436113791423291e+07,1.283951414850817755e-06,4.123507655100915881e-01,1.109260352319384971e-03,9.193260236880254318e-05,7.337723402859972488e-01,4.115961596888471213e-02,4.407693472739673420e-06,1.015488639341569632e+00,1.856195128925222656e+13,2.508415430194111881e-02,8.314642396493315996e-11
2.381185255406502790e-02,1.188741680766710473e+01,6.037579876192697981e-01,3.116459834351298689e-04,1.627292301288683899e+06,1.382320609460878065e-03,2.181152252650370896e+08,1.553280781228240516e-06,4.325667344619208432e-01,1.361236902026947103e-03,1.581748607874567964e-04,7.359856740039271150e-01,5.669133212745260109e-02,8.010862597115168938e-06,1.015488639341569632e+00,2.556636452264519922e+13,2.815429055679348827e-02,1.573807994861780476e-10
3.660835259990622564e-02,1.126056771868251261e+01,5.692019764390292558e-01,4.979196309638932085e-04,8.509502681912684347e+05,1.694916846303263450e-03,1.820598203808584929e+09,1.880948066093847800e-06,4.535989578852661075e-01,1.669065295897575714e-03,2.703252792452644150e-04,7.379022093923204295e-01,7.783590319609273722e-02,1.444256008584531385e-05,1.015488639341569632e+00,3.510203410967281250e+13,3.152595724517927994e-02,2.955373421639328495e-10
5.561281175116170039e-02,1.069032290390398465e+01,5.375251292678104864e-01,7.871378031228484264e-04,4.532734497850660118e+05,2.069516450751934886e-03,1.442173805352730560e+10,2.272225702371957881e-06,4.751148649790684075e-01,2.037951357184836481e-03,4.552960471178322047e-04,7.395421389024432468e-01,1.060077328183179624e-01,2.560474494853263701e-05,1.015488639341569632e+00,4.780682050933627344e+13,3.516457498123579106e-02,5.454261188034114149e-10
8.307275684618478651e-02,1.017602650483911297e+01,5.087994758437831555e-01,1.224076634575844936e-03,2.477347863782564818e+05,2.509708207394953892e-03,1.050528608914872284e+11,2.730660265922598163e-06,4.967990996357596334e-01,2.471429132897259850e-03,7.512034224069897952e-04,7.409380680348872650e-01,1.426778660668659438e-01,4.434469016008298113e-05,1.015488639341569632e+00,6.434412804020582812e+13,3.902744169779727434e-02,9.822911264366814848e-10
1.220258623799454351e-01,9.711011273765894458e+00,4.827301145265318616e-01,1.871825765287429486e-03,1.389063515396121948e+05,3.022069346188304643e-03,7.004467863415206299e+11,3.262951318732070825e-06,5.185678036547759495e-01,2.975975534445936786e-03,1.214314212125899937e-03,7.421381314112085459e-01,1.897552645982013286e-01,7.503506295427551627e-05,1.015488639341569632e+00,8.557485038280401562e+13,4.310484794590774965e-02,1.726566655941910205e-09
1.767624597961610644e-01,9.286603631699179573e+00,4.588819320762728138e-01,2.822502642392546880e-03,7.955808597471429675e+04,3.617600543443792466e-03,4.339453166281810547e+12,3.880399759179633471e-06,5.405038588239267083e-01,3.562423451422755839e-03,1.930101282691766952e-03,7.431916580249560145e-01,2.498739611763537982e-01,1.245370560304337145e-04,1.015488639341569632e+00,1.126868700454898594e+14,4.741733052171170915e-02,2.974254788545652472e-09
2.533909810422451669e-01,8.894933400266580747e+00,4.368451892008474724e-01,4.211968511239993010e-03,4.629956566648596345e+04,4.311679861766926601e-03,2.546211086058990234e+13,4.598831885618326702e-06,5.627581166785539102e-01,4.245916394064798774e-03,3.029887217910517527e-03,7.441426542068777517e-01,3.266137834008923102e-01,2.037195009070012807e-04,1.015488639341569632e+00,1.472945992127053438e+14,5.200255838467070235e-02,5.047061449368683544e-09
3.605960500272277769e-01,8.529797119232833680e+00,4.162910053973395974e-01,6.240994551402987214e-03,2.724840509775188184e+04,5.123978059823996838e-03,1.438871703875920000e+14,5.438506777194231452e-06,5.854928355334407808e-01,5.045825094750760499e-03,4.716379055184965682e-03,7.450302683326256448e-01,4.247464830463600349e-01,3.298662651286692928e-04,1.015488639341569632e+00,1.915499778848243750e+14,5.690615458978936364e-02,8.475295098360342297e-09
5.106696968387277602e-01,8.186668839735423475e+00,3.969763622604369213e-01,9.205832884854062148e-03,1.615789980338431269e+04,6.078531440166839474e-03,7.931037458692146250e+14,6.424206960743065677e-06,6.088542796242547572e-01,5.985819244721520688e-03,7.302854259296137629e-03,7.458918135727653498e-01,5.505351539407622452e-01,5.304710652348497727e-04,1.015488639341569632e+00,2.482775038084570625e+14,6.217604562468513618e-02,1.413429478854910622e-08
7.209470450789666751e-01,7.862385512025026557e+00,3.787287125575120594e-01,1.354295161187780809e-02,9.629069754263240611e+03,7.204159782898234866e-03,4.302068045010692000e+15,7.585706722917143231e-06,6.329647056331835220e-01,7.094279053253932724e-03,1.127382139677092672e-02,7.467667044545588384e-01,7.121295865392059943e-01,8.492310444579144425e-04,1.015488639341569632e+00,3.211525274426472500e+14,6.785977295914233376e-02,2.346935045739199693e-08
1.015825673772969395e+00,7.554785546869753787e+00,3.614266157815483882e-01,1.989496515203068375e-02,5.756986745500425968e+03,8.535295615770769478e-03,2.310094817401163600e+16,8.958690216299448555e-06,6.579241961401698369e-01,8.405111869400084743e-03,1.737957395902038973e-02,7.477008844006963750e-01,9.200989907374104160e-01,1.355522918404643415e-03,1.015488639341569632e+00,4.149414965452780000e+14,7.400357431196645519e-02,3.886734246220812774e-08
1.429615315623716354e+00,7.262411871417922882e+00,3.449832213373371648e-01,2.920809998228895976e-02,3.449462998675790914e+03,1.011327292082146549e-02,1.232641907445097280e+17,1.058616730916835232e-05,6.838157299282721091e-01,9.959021232752329755e-03,2.678439811927496236e-02,7.487520956705123742e-01,1.188149632542579104e+00,2.159376871787982693e-03,1.015488639341569632e+00,5.358255922569989375e+14,8.065218169898219491e-02,6.427212105056099499e-08
2.010560314357594969e+00,6.984305483327603703e+00,3.293344811316512577e-01,4.287602985961284224e-02,2.070060432077545101e+03,1.198816755300529530e-02,6.551398290821653760e+17,1.252041398951614740e-05,7.107081254556065764e-01,1.180531922127486984e-02,4.129993971363039168e-02,7.499973167505012972e-01,1.534089273514791962e+00,3.435074357029754052e-03,1.015488639341569632e+00,6.918356670254787500e+14,8.784853802079024832e-02,1.062057041907969671e-07
2.826520834305555230e+00,6.719874076972790711e+00,3.144320512832001757e-01,6.294841514748056310e-02,1.243851930088413837e+03,1.422141850942468429e-02,3.473394322026504704e+18,1.482515612095017702e-05,7.386453174381415465e-01,1.400450773988537977e-02,6.375318414243331955e-02,7.515472639334639382e-01,1.981131175869940586e+00,5.458082397344844912e-03,1.015488639341569632e+00,8.934403181000637500e+14,9.563283367689839887e-02,1.754684216554080071e-07
3.973018192489495171e+00,6.468791540744221358e+00,3.002421004338493571e-01,9.240196317374206603e-02,7.484473794403012334e+02,1.688981464321567469e-02,1.838431881668845158e+19,1.757524568126109525e-05,7.675668591627123893e-01,1.663220442738465657e-02,9.855494470031107845e-02,7.535907623150056578e-01,2.559696041370252750e+00,8.661483465012841804e-03,1.015488639341569632e+00,1.154358516637389750e+15,1.040399710372004183e-01,2.899891349504787517e-07
5.584745964349256298e+00,6.230787805805080737e+00,2.867603248070164645e-01,1.352453015994803387e-01,4.515267514024841944e+02,2.009288557838067452e-02,9.715144323946559898e+19,2.083506933406588279e-05,7.968686200693746446e-01,1.978642084209691898e-02,1.524424121291990120e-01,7.565841618170910943e-01,3.310080419730890622e+00,1.371252842604818445e-02,1.015488639341569632e+00,1.492762992759701750e+15,1.130922757467778123e-01,4.797108330372364713e-07
7.852711247575874687e+00,6.004838590587235458e+00,2.740912584333645707e-01,1.945775099340847636e-01,2.746760663759964132e+02,2.397328301811274542e-02,5.115840200408393318e+20,2.450727728159703714e-05,8.232406006672079446e-01,2.360763290631860689e-02,2.342639677580204416e-01,7.621197145438662890e-01,4.287353058473329703e+00,2.154548767760491521e-02,1.015488639341569632e+00,1.933488366154085000e+15,1.227717497240922717e-01,7.957094092419267939e-07
1.105100707880121291e+01,5.788104654563936080e+00,2.626843616300268969e-01,2.600942617624186770e-01,1.720878433731626842e+02,2.879107513263045454e-02,2.657528460382875681e+21,2.768113092852185736e-05,8.339973835156612170e-01,2.835194212640156433e-02,3.469670241759709728e-01,7.757039527323390526e-01,5.573725138554034508e+00,3.295839010367408728e-02,1.015488639341569632e+00,2.513609811124872500e+15,1.328998144579048302e-01,1.331519729436610515e-06
1.491873275286997647e+01,5.612169655559474002e+00,2.541739254041052720e-01,2.945900064147927711e-01,1.197883942528334273e+02,3.421136065843039670e-02,1.092768451196024888e+22,2.850771933484630351e-05,8.183662436255291217e-01,3.368955528701200047e-02,4.598827246738846908e-01,8.003415374711246866e-01,7.059384207306220738e+00,4.581400046908742918e-02,1.015488639341569632e+00,3.183604674231977000e+15,1.416554150665201572e-01,2.127872819402099845e-06
