r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
3.880180753391502830e-03,1.320661303717303525e+01,7.533342438936123653e-01,7.725560508090618809e-05,1.857114106694341451e+07,4.328377392134119344e-04,3.080791751677938737e+05,8.934598572372748582e-07,4.002312341383062466e-01,4.202508223994788628e-04,3.543060396304159793e-05,7.283522395019202955e-01,2.003709031533704513e-02,1.532742261824280843e-06,1.029950962956042160e+00,5.775060408572179688e+12,2.147927463470802878e-02,2.394552315164798706e-11
6.011013231320513905e-03,1.246133364125205212e+01,7.093570485261082581e-01,1.232655810377735384e-04,9.582692648620419204e+06,5.293237093158310608e-04,2.646330654057711363e+06,1.073022304096175458e-06,4.197132377569220418e-01,5.139309815261781586e-04,6.116078967774566972e-05,7.312390453796029366e-01,2.757913449428423674e-02,2.797031396105811814e-06,1.029950962956042160e+00,7.948817179244675781e+12,2.417516020246710320e-02,4.547102271236892035e-11
9.310640955732399707e-03,1.177152855830991030e+01,6.680031831082200444e-01,1.973463140462196569e-04,4.949230005996130407e+06,6.488095036489760145e-04,2.271652433154616132e+07,1.294170686560354859e-06,4.402688204649468640e-01,6.299421302416578251e-04,1.055565001302417763e-04,7.337744735893390047e-01,3.800095475789747046e-02,5.099891145972884718e-06,1.029950962956042160e+00,1.095257873556102539e+13,2.717611556553535881e-02,8.630635728347767257e-11
1.440213053892195477e-02,1.113274841653773528e+01,6.292114335917254886e-01,3.165054015410456592e-04,2.562928254176644143e+06,7.964152772384104758e-04,1.940679268497743607e+08,1.566057539025244072e-06,4.618836019921923053e-01,7.732555295182544754e-04,1.818987220311322833e-04,7.359908483575106075e-01,5.236357385330824010e-02,9.276414982569009795e-06,1.029950962956042160e+00,1.509215147770815820e+13,3.050701901257052429e-02,1.635057032179745706e-10
2.217680070702133036e-02,1.054363914931757051e+01,5.930705663257855864e-01,5.065587291681010592e-04,1.337038352898384212e+06,9.772541911604120356e-04,1.629911891960993528e+09,1.897779382635356051e-06,4.844258824406632580e-01,9.488356497629886173e-04,3.117723170478501411e-04,7.379140838423061677e-01,7.197792704201461111e-02,1.676032815203887957e-05,1.029950962956042160e+00,2.074537121955590234e+13,3.417447632685426118e-02,3.077588010644561410e-10
3.378845751450219870e-02,1.000612221490663245e+01,5.598406548543112260e-01,8.033908571120304022e-04,7.090592883832415100e+05,1.194933335167191329e-03,1.308599125489670753e+10,2.295667709705049013e-06,5.075697303265195304e-01,1.160184686596764337e-03,5.275802822956553173e-04,7.395645373762206320e-01,9.824311827027548683e-02,2.983334115505321293e-05,1.029950962956042160e+00,2.831548562233441016e+13,3.814771567032352456e-02,5.704498324150488181e-10
5.065122917277037340e-02,9.520703829025615406e+00,5.296661588162574485e-01,1.254271432691524048e-03,3.854768246329404064e+05,1.451601439081380259e-03,9.706912472858697510e+10,2.763432173829199738e-06,5.309453792462338617e-01,1.409388884802017378e-03,8.753362652502370269e-04,7.409712453525377773e-01,1.325759679786691903e-01,5.191871858791632320e-05,1.029950962956042160e+00,3.821084856895135156e+13,4.237673492728528252e-02,1.032720737100265129e-09
7.464142522622345399e-02,9.082207192667587137e+00,5.023071903741787025e-01,1.924907756390086423e-03,2.150983757217230159e+05,1.750718666019218141e-03,6.582688951084711914e+11,3.307220586148895474e-06,5.544107563825542151e-01,1.699807785988679100e-03,1.422491393643772863e-03,7.421798654784312888e-01,1.767438292374302611e-01,8.823731328029443583e-05,1.029950962956042160e+00,5.094084393616989062e+13,4.684227430573360135e-02,1.823788624569880084e-09
1.083983787923008396e-01,8.682753510215048820e+00,4.773264428772213130e-01,2.910879738636606203e-03,1.227281591945874097e+05,2.098377195469549629e-03,4.132553311416271973e+12,3.937980445348059743e-06,5.780293797310376291e-01,2.037356409131399915e-03,2.271424003916040855e-03,7.432400001954682089e-01,2.331842908599660036e-01,1.469573410606454062e-04,1.029950962956042160e+00,6.720802995111503906e+13,5.156153131836047065e-02,3.153473149445160788e-09
1.556770159560399436e-01,8.314859235717362296e+00,4.542901935040282724e-01,4.352981117524128141e-03,7.122636297014552110e+04,2.503317085408972558e-03,2.447880862972207422e+13,4.671455359544673984e-06,6.019552564445934673e-01,2.430520651414559696e-03,3.579640523594532133e-03,7.441969062039812677e-01,3.052223263218519778e-01,2.409975376698504927e-04,1.029950962956042160e+00,8.797072553016415625e+13,5.657316938699927938e-02,5.365681323488279901e-09
2.218202382797268002e-01,7.972489975758828784e+00,4.328415569624451398e-01,6.459320134445722950e-03,4.184005454840242601e+04,2.976883717296758495e-03,1.392180819072888438e+14,5.528100888487269574e-06,6.263644872055827983e-01,2.890315970726278511e-03,5.591024150331825975e-03,7.450912468527793875e-01,3.973082985447594639e-01,3.908919442307118297e-04,1.029950962956042160e+00,1.145116076642498594e+14,6.192640101572630812e-02,9.027057242919752098e-09
3.143972839567013566e-01,7.651191787249963738e+00,4.127134661378077385e-01,9.537141899033351952e-03,2.478042892469707658e+04,3.533044269273702236e-03,7.705629881467371250e+14,6.533129689533477219e-06,6.514198860704574212e-01,3.430303379816822523e-03,8.684073596989626623e-03,7.459619147817446727e-01,5.152998897714233806e-01,6.293030431332083787e-04,1.029950962956042160e+00,1.485189688286583750e+14,6.767387510673625317e-02,1.507288117911719733e-08
4.440899576031890339e-01,7.347837222348571729e+00,3.937152951584574345e-01,1.403932810091638138e-02,1.475634973434396670e+04,4.188605104392221189e-03,4.190797379372700500e+15,7.716943016456577806e-06,6.772590771440357704e-01,4.066800512881299685e-03,1.344717042667694859e-02,7.468500386240030098e-01,6.668317997347311676e-01,1.008145831623620016e-03,1.029950962956042160e+00,1.921932708401928750e+14,7.386810532311791078e-02,2.504759144334420369e-08
6.259373832181017727e-01,7.060291505119425715e+00,3.757130140789836092e-01,2.063287166937367162e-02,8.818453113842331732e+03,4.963676514262150424e-03,2.254018655441063600e+16,9.116035474463441565e-06,7.039948960231066089e-01,4.819332854465225961e-03,2.079711004425088133e-02,7.478036090386165347e-01,8.618135090023018030e-01,1.609844173821327589e-03,1.029950962956042160e+00,2.483906094689945625e+14,8.056008245938746370e-02,4.150216248656919794e-08
8.810926575134395700e-01,6.787124396813678295e+00,3.586113494904222820e-01,3.030008806219085943e-02,5.282483120484170286e+03,5.882420942546566153e-03,1.203921242020088800e+17,1.077443267690806937e-05,7.317202913826459376e-01,5.711360204629106589e-03,3.216748059003407545e-02,7.488830712863355776e-01,1.113101986463061355e+00,2.565109587881959138e-03,1.029950962956042160e+00,3.208166011911167500e+14,8.779887150062463952e-02,6.865220300539633452e-08
1.239303281277245761e+00,6.527404544878510073e+00,3.423407454411704909e-01,4.448785052478691077e-02,3.169701007911659872e+03,6.974140316689064929e-03,6.402602396468652800e+17,1.274567097833148229e-05,7.605108404170451974e-01,6.771332391080756886e-03,4.981081924430139085e-02,7.501693927010254503e-01,1.437408661317101766e+00,4.080940904340192923e-03,1.029950962956042160e+00,4.142877893082700000e+14,9.563121018453880906e-02,1.134704133225341178e-07
1.742416012319225382e+00,6.280565563039476551e+00,3.268494837651205187e-01,6.532280996359687841e-02,1.904581769395968877e+03,8.274843821433997687e-03,3.395698991979838464e+18,1.509492393731613557e-05,7.904097958804364721e-01,8.034211451858378275e-03,7.728696180679561767e-02,7.517804282647979619e-01,1.856529894414142623e+00,6.484376037276709526e-03,1.029950962956042160e+00,5.350862885693119375e+14,1.041003563722797676e-01,1.875065367063925997e-07
2.449343969389113695e+00,6.046298818014730792e+00,3.121027709541444595e-01,9.588227096390258830e-02,1.146166353743313039e+03,9.829673212420318024e-03,1.797619328218910720e+19,1.789782103919605399e-05,8.213245728773990173e-01,9.543826420831109589e-03,1.202406993328773294e-01,7.539229165193856996e-01,2.399056889038330365e+00,1.028892451218661915e-02,1.029950962956042160e+00,6.914526131168237500e+14,1.132430458264244016e-01,3.099431712515710052e-07
3.443189987168420174e+00,5.824320796909340459e+00,2.981016641923772692e-01,1.402261011189220863e-01,6.918026032707845161e+02,1.169755783051758084e-02,9.499045942434509619e+19,2.121305553951682477e-05,8.524646199848161521e-01,1.135739297426806467e-02,1.874300170192949033e-01,7.571171121510256175e-01,3.102945952150217845e+00,1.628179267744971764e-02,1.029950962956042160e+00,8.943264733645335000e+14,1.230804527869836934e-01,5.128608189071248036e-07
4.841926255186860040e+00,5.613514187544041079e+00,2.849790888344829187e-01,2.009068138461653219e-01,4.216156422280199649e+02,1.396460466154992100e-02,4.998705555806865981e+20,2.490057274119587233e-05,8.796532766985738494e-01,1.355851410776915192e-02,2.900461889126376147e-01,7.632087706188070975e-01,4.020402414707652028e+00,2.553972932598477449e-02,1.029950962956042160e+00,1.158754412257865750e+15,1.335829269265009500e-01,8.512375247385947927e-07
6.814663168459571985e+00,5.411352883598772756e+00,2.732551386882714484e-01,2.648328821156877844e-01,2.655984289496704491e+02,1.679220086070862955e-02,2.588764420301156516e+21,2.790467263583597217e-05,8.879879630026443760e-01,1.630388383978365399e-02,4.278869837232004425e-01,7.782892686090372436e-01,5.230246104816347774e+00,3.887432380418798239e-02,1.029950962956042160e+00,1.507453763578330750e+15,1.445188774270174115e-01,1.426884760550875538e-06
9.015663431377056725e+00,5.259505872020532102e+00,2.650768209674666531e-01,2.944849837399084458e-01,1.901354402221807050e+02,1.974903704395789689e-02,9.650181991719633945e+21,2.850771863115320810e-05,8.706823708643193216e-01,1.917473525853752303e-02,5.504116572984821820e-01,8.022990623253798415e-01,6.524059671727209242e+00,5.267792877365178039e-02,1.029950962956042160e+00,1.880354788065966500e+15,1.532787942350710420e-01,2.213406716765544213e-06
