r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.946029489843851060e-02,1.629360255324926499e+01,6.598559413556286390e-01,7.372544171211346288e-05,4.324284229657812044e+06,2.535109690161148951e-03,4.514691412524968619e+05,8.721615862714341218e-07,3.244037824793846725e-01,2.711797375946938243e-03,2.292209546076713438e-05,7.283506448495752350e-01,2.589990690985297453e-02,9.609563501670764462e-07,9.348448053851768913e-01,3.129976516335380078e+13,1.661565240442054031e-02,2.128936261480498398e-11
3.014008000220966613e-02,1.537457434424784175e+01,6.213554330595425501e-01,1.176036480413523430e-04,2.232106371391774155e+06,3.099885416924368867e-03,3.875054710723684635e+06,1.047338268693796876e-06,3.401861183061499205e-01,3.315935863436869635e-03,3.948920555122869462e-05,7.312355616877221909e-01,3.564266245601104693e-02,1.753048673149043542e-06,9.348448053851768913e-01,4.307378279593075000e+13,1.869995008055569743e-02,4.041317011269329047e-11
4.664782235070807914e-02,1.452496892467495471e+01,5.851955005291306078e-01,1.881197602864077703e-04,1.154209239836530527e+06,3.798206679013398177e-03,3.317509663748324662e+07,1.262752121751078798e-06,3.568157321329692433e-01,4.062927511747206274e-03,6.795425714963886988e-05,7.337661094167430287e-01,4.908288713137031606e-02,3.192899089288018665e-06,9.348448053851768913e-01,5.931615299230479688e+13,2.101684193674967227e-02,7.661564088327088300e-11
7.197955929054017377e-02,1.374101232635105241e+01,5.513983416999901355e-01,3.008993272282223632e-04,5.999206320397669915e+05,4.656851522896710352e-03,2.809235685113285184e+08,1.526358131279437401e-06,3.742318263434236680e-01,4.981416697264508947e-03,1.164862974214300365e-04,7.359702764171425216e-01,6.751121190460931953e-02,5.788158550867507961e-06,9.348448053851768913e-01,8.158658970715514062e+13,2.357759282339487797e-02,1.446163586232764734e-10
1.101642406146175340e-01,1.302366308296004860e+01,5.201595252920057089e-01,4.783822045895329386e-04,3.158463771704224055e+05,5.697638623596138797e-03,2.301773731396258831e+09,1.844569008047518450e-06,3.922320461427804550e-01,6.094742775244479938e-03,1.976610974017715342e-04,7.378683177743221577e-01,9.238317621863005591e-02,1.037120974474354045e-05,9.348448053851768913e-01,1.116440970522494688e+14,2.637023133539170491e-02,2.697615259395962954e-10
1.661497563252527510e-01,1.237499652189773869e+01,4.916971278992097183e-01,7.502517060885515159e-04,1.700780126079637557e+05,6.932662547023960009e-03,1.761259811882001877e+10,2.220850555174324131e-06,4.105070740634384485e-01,7.415843257713293502e-03,3.293719784357621136e-04,7.394832665957005169e-01,1.251483135925484380e-01,1.820615603480718072e-05,9.348448053851768913e-01,1.512404210436121875e+14,2.935897513503684872e-02,4.925836011653365745e-10
2.462718239409615040e-01,1.179056774554387665e+01,4.659139538688268356e-01,1.156701866316928347e-03,9.404520960299874423e+04,8.375494083697979791e-03,1.232113603843803864e+11,2.659165393849851051e-06,4.288701254539717955e-01,8.959234768649208466e-03,5.372140844993615518e-04,7.408567631656243213e-01,1.674702614769607301e-01,3.119879354574869916e-05,9.348448053851768913e-01,2.023860500471614688e+14,3.251945156426946232e-02,8.770766514644097460e-10
3.593458778672151688e-01,1.126053854349536465e+01,4.424441189139420860e-01,1.755640005348743952e-03,5.326187853283970617e+04,1.005223613623549769e-02,7.932200447276689453e+11,3.167304612060077023e-06,4.473264143694024586e-01,1.075283948558044579e-02,8.594692957847393329e-04,7.420403250591074418e-01,2.216219600693711544e-01,5.231313033490591859e-05,9.348448053851768913e-01,2.678278083916428750e+14,3.585634847703130651e-02,1.526638923268769586e-09
5.178859434597107292e-01,1.077465794125057386e+01,4.208785698551253396e-01,2.632080649499757112e-03,3.073963664004175007e+04,1.200244076460967035e-02,4.785809419643270508e+12,3.757125043222948275e-06,4.659791471352506820e-01,1.283896609947401610e-02,1.354395777112114884e-03,7.430817407652043904e-01,2.907213751613847985e-01,8.622373765825144852e-05,9.348448053851768913e-01,3.513337249508391250e+14,3.939338889179420933e-02,2.610243255681718832e-09
7.397134535034104452e-01,1.032430616647555333e+01,4.008637145966962856e-01,3.911591043083386537e-03,1.798614117262843865e+04,1.427886208613910086e-02,2.756577413180262500e+13,4.444454819644771725e-06,4.849641959375668443e-01,1.527404549277662331e-02,2.111335008867067878e-03,7.440220430786209649e-01,3.789689906919375684e-01,1.403548776966574100e-04,9.348448053851768913e-01,4.579800403969171250e+14,4.316443162123307503e-02,4.405887033454367219e-09
1.050113178162899397e+00,9.902957180525673309e+00,3.821280306311605202e-01,5.779561799899171973e-03,1.062359835733838008e+04,1.694722289776459320e-02,1.538655660364735000e+14,5.249021487345934789e-06,5.044138672935093437e-01,1.812838109613494619e-02,3.267537511483011373e-03,7.448971399483896860e-01,4.919176914738412343e-01,2.265197191013298647e-04,9.348448053851768913e-01,5.944773576376441250e+14,4.720737489255419361e-02,7.372114952933387611e-09
1.484805193967849268e+00,9.505942379013641030e+00,3.644752263089190980e-01,8.509225339164138216e-03,6.314252475025644344e+03,2.008679743200461956e-02,8.414032819691723750e+14,6.194642546257571620e-06,5.244423372404757311e-01,2.148677226026667747e-02,5.033823926033538683e-03,7.457410908716135545e-01,6.368178172715328600e-01,3.635087193300988668e-04,9.348448053851768913e-01,7.695876360411087500e+14,5.156089608501576022e-02,1.226576970460618154e-08
2.094102923174356867e+00,9.130017256821391314e+00,3.477668819895411434e-01,1.250276231378173036e-02,3.768289177909470709e+03,2.379208491910921736e-02,4.541382417586469000e+15,7.309761943295035549e-06,5.451433921993099618e-01,2.545030445915175132e-02,7.733938145428703899e-03,7.465898282260796659e-01,8.230768352183253089e-01,5.811828092756122013e-04,9.348448053851768913e-01,9.946797007185180000e+14,5.626312213236282778e-02,2.033616558473609978e-08
2.948772812385997977e+00,8.772949915771008023e+00,3.319049743764739824e-01,1.835195141449706344e-02,2.254888964321335607e+03,2.817571688675839930e-02,2.431111171304102400e+16,8.628380285429426014e-06,5.665939151451628852e-01,3.013945921767129804e-02,1.186514852151963895e-02,7.474851539052693727e-01,1.062877616324525043e+00,9.269522472506040896e-04,9.348448053851768913e-01,1.284476423183088000e+15,6.135136599462942542e-02,3.364596433214234190e-08
4.148300083118686921e+00,8.433210569848117899e+00,3.168182525815634865e-01,2.692782476538592429e-02,1.351717458209657934e+03,3.337269511803100247e-02,1.294785464733519200e+17,1.019141169354992377e-05,5.888586863209156474e-01,3.569864743943323288e-02,1.819174371904072607e-02,7.484793739992113837e-01,1.372005460755831185e+00,1.476022686639754831e-03,9.348448053851768913e-01,1.658054172702828500e+15,6.686217647251395391e-02,5.560230857469305068e-08
5.832547591343270277e+00,8.109765805357222135e+00,3.024529314076168096e-01,3.951311940666282774e-02,8.113524743881239374e+02,3.954625398178163859e-02,6.873937409112524800e+17,1.204852163832668945e-05,6.119935050957902023e-01,4.230248031970151867e-02,2.788936948754695139e-02,7.496415940394665078e-01,1.770952602965010447e+00,2.347561586817939472e-03,9.348448053851768913e-01,2.140177599138314000e+15,7.283121201345656159e-02,9.183760964245693042e-08
8.198208544996834490e+00,7.801953294390249205e+00,2.887671314426794034e-01,5.799588542306758493e-02,4.875275151090175427e+02,4.689602251287448842e-02,3.642003774530170368e+18,1.426033821366752051e-05,6.360402901557993260e-01,5.016450029216591028e-02,4.276731651547303198e-02,7.510690538942157435e-01,2.286402058670610415e+00,3.730073492191962083e-03,9.348448053851768913e-01,2.763092846413826000e+15,7.929257896420056906e-02,1.516741335603835693e-07
1.152207351246512168e+01,7.509394607673502087e+00,2.757294467583544240e-01,8.513383362430419765e-02,2.932840396954623543e+02,5.567005262694735973e-02,1.927040601428030669e+19,1.689939674772850391e-05,6.609827966087327145e-01,5.955004756539247768e-02,6.560474929499732211e-02,7.529188315342416615e-01,2.953257079224928194e+00,5.920569468029246094e-03,9.348448053851768913e-01,3.568980126781356500e+15,8.627710663117646450e-02,2.505725074639485738e-07
1.619418308627946956e+01,7.231829067358189533e+00,2.633278797768038859e-01,1.247637448816300149e-01,1.767824107315221340e+02,6.618565529148071058e-02,1.018388907215127511e+20,2.003780436278048514e-05,6.864926000396545103e-01,7.079854849726714694e-02,1.006057666814486051e-01,7.555381433189597429e-01,3.817566191607138837e+00,9.380512182798903323e-03,9.348448053851768913e-01,4.613488600895541000e+15,9.380773570750877699e-02,4.142914006491247403e-07
2.276652051501669760e+01,6.968425509561845033e+00,2.516210944709599828e-01,1.807556085971629145e-01,1.071991405765151342e+02,7.888145582034866710e-02,5.368554613220911350e+20,2.364795466934289269e-05,7.106132286935269438e-01,8.437919894933550158e-02,1.535799444491558752e-01,7.600762247997077115e-01,4.941523965872788970e+00,1.478170411851234371e-02,9.348448053851768913e-01,5.971779752693367000e+15,1.018830503609413352e-01,6.864082084226641745e-07
3.203006223742890057e+01,6.716090478353243576e+00,2.409226243376809684e-01,2.480071117104509504e-01,6.647023642872026983e+01,9.450632336091092933e-02,2.803240325665058718e+21,2.710151173683610353e-05,7.248055437292291181e-01,1.010930614541653422e-01,2.290367812104985301e-01,7.708001001320449186e-01,6.415558095885211642e+00,2.282543816333775649e-02,9.348448053851768913e-01,7.753134499362580000e+15,1.104051989463711581e-01,1.144891026921922405e-06
4.507740482690863359e+01,6.479634595777540973e+00,2.318359833106102830e-01,2.940327322660463705e-01,4.354748394111561538e+01,1.146400751413243352e-01,1.411197051575083414e+22,2.850790395750127336e-05,7.136617812662578997e-01,1.226300606057174059e-01,3.215284459770209602e-01,7.959331140837142549e-01,8.382485299109140087e+00,3.352637030191026046e-02,9.348448053851768913e-01,1.013014534224327800e+16,1.189192848651953183e-01,1.943615888724219889e-06
4.522033921219094310e+01,6.477606572636864790e+00,2.317589032659447823e-01,2.942733163313038247e-01,4.338848471045100297e+01,1.148551946148231723e-01,1.432229913475758529e+22,2.850771447985850975e-05,7.134508373531461833e-01,1.228601731038129613e-01,3.224514139650119793e-01,7.962363770221205783e-01,8.403638185239302061e+00,3.363804174842215805e-02,9.348448053851768913e-01,1.015570838270924000e+16,1.189960797879738713e-01,1.953420618182523579e-06
